UserId,VisitYear,VisitMonth,AttractionId,Rating,Country,Region,Continent,Attraction,AttractionType,AttractionCity,VisitMode,UserAvgRating,UserVisitCount,UserRatingStd,AttractionAvgRating,AttractionVisitCount,AttractionRatingStd,UserPct_Business,AttrPct_Business,UserPct_Couples,AttrPct_Couples,UserPct_Family,AttrPct_Family,UserPct_Friends,AttrPct_Friends,UserPct_Solo,AttrPct_Solo,Season,RegionAvgRating,CountryAvgRating,TypeAvgRating,Continent_enc,Country_enc,AttractionType_enc,Region_enc,VisitMode_enc,Season_enc
86054,2022,9,640,5,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.9199999999999999,0.08620689655172414,0.18257418583505539,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.6,0.4836314034555926,0.4,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.4380719951189751,0.833025404157044,0.6459712829891191,5,142,8,21,1,0
41979,2022,9,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,1,0
38726,2022,9,640,3,New Zealand,Oceania,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.8,0.05172413793103448,0.338501600193165,0.6413292111885722,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Autumn,0.4820627802690587,0.8296814296814298,0.6461049123488372,4,98,8,14,3,0
67147,2022,8,640,4,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.9333333333333335,0.05172413793103448,0.2041241452319315,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.49322993599212195,0.8327467343976779,0.6460380976689777,2,143,8,12,1,2
2307,2022,9,640,4,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.8,0.017241379310344827,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.558241994412207,0.8449817322157748,0.6460380976689777,4,7,8,1,1,0
3660,2022,9,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,1,0
50130,2022,9,640,3,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.0,0.0,0.0,0.6413292111885722,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18444983328281297,0.0,0.09146711124583207,Autumn,0.4384787472035794,0.8331408775981525,0.6461049123488372,5,142,8,21,3,0
30450,2022,8,640,4,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.558241994412207,0.8449817322157748,0.6460380976689777,4,7,8,1,1,2
82637,2022,7,640,4,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.558241994412207,0.8449817322157748,0.6460380976689777,4,7,8,1,2,2
33716,2022,7,640,5,United Arab Emirates,Middle East,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Solo,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18452561382237043,1.0,0.09139133070627463,Summer,0.577777777777778,0.8295454545454546,0.6459712829891191,3,141,8,10,4,2
46517,2022,8,640,1,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.641443228101275,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.43888549928818366,0.8332563510392611,0.6462385417085539,5,142,8,21,2,2
50127,2022,8,640,5,Turkey,Middle East,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.6000000000000001,0.017241379310344827,0.5,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.577777777777778,0.863768115942029,0.6459712829891191,3,137,8,10,1,2
61876,2022,8,640,5,South Africa,Southern Africa,Africa,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.40551028327512606,0.8149466192170819,0.6459712829891191,1,123,8,18,1,2
16769,2022,6,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,1,2
9804,2022,7,640,4,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.65,0.06896551724137931,0.31622776601683794,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.5,0.4836314034555926,0.5,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.49322993599212195,0.8297365853658537,0.6460380976689777,2,27,8,12,1,2
44419,2022,7,640,5,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.75,0.06896551724137931,0.35355339059327373,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.5,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.5,0.09146711124583207,Summer,0.4380719951189751,0.833025404157044,0.6459712829891191,5,142,8,21,1,2
84531,2022,7,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,1,2
83915,2022,7,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,1,2
62742,2022,7,640,4,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.558241994412207,0.8449817322157748,0.6460380976689777,4,7,8,1,1,2
47615,2022,7,640,5,India,South Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.5512416928996156,0.8413275385223232,0.6459712829891191,3,60,8,16,1,2
85459,2022,7,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,2,2
71946,2022,7,640,3,Switzerland,Central Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.6000000000000001,0.017241379310344827,0.0,0.6413292111885722,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Summer,0.448992543233381,0.8163265306122449,0.6461049123488372,5,130,8,6,3,2
54719,2022,7,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Summer,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,3,2
16291,2022,7,640,4,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.558241994412207,0.8449817322157748,0.6460380976689777,4,7,8,1,2,2
18137,2022,6,640,1,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.641443228101275,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.49341457410142775,0.832801161103048,0.6462385417085539,2,143,8,12,1,2
37338,2022,6,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,2,2
18628,2022,6,640,4,India,South Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,1.0,0.034482758620689655,0.20412414523193148,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,1.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.5515914655473941,0.8414065586724615,0.6460380976689777,3,60,8,16,2,2
47542,2022,6,640,3,Egypt,North Africa,Africa,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Solo,0.0,0.0,0.0,0.6413292111885722,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09139133070627463,Summer,0.5845648604269296,0.8494382022471911,0.6461049123488372,1,43,8,11,4,2
71155,2022,6,640,5,United Arab Emirates,Middle East,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18444983328281297,0.0,0.09146711124583207,Summer,0.577777777777778,0.8295454545454546,0.6459712829891191,3,141,8,10,3,2
73515,2022,6,640,5,Malta,Southern Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.8,0.017241379310344827,0.25,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.42497136311569284,0.8842105263157896,0.6459712829891191,5,81,8,19,1,2
1953,2022,5,640,4,India,South Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.9,0.034482758620689655,0.2041241452319315,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Spring,0.5515914655473941,0.8414065586724615,0.6460380976689777,3,60,8,16,3,1
31372,2022,5,640,4,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Spring,0.43827537116127724,0.8330831408775983,0.6460380976689777,5,142,8,21,1,1
35045,2022,5,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Spring,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,1,1
79488,2022,4,640,2,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.7000000000000001,0.034482758620689655,0.35355339059327373,0.6413862196449234,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,1.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Spring,0.4933530280649925,0.8298146341463415,0.6461717270286953,2,27,8,12,2,1
14186,2022,4,640,4,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Spring,0.49322993599212195,0.8297365853658537,0.6460380976689777,2,27,8,12,2,1
78554,2021,10,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.9500000000000001,0.06896551724137931,0.15811388300841892,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,1,0
30511,2021,11,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18444983328281297,0.0,0.09146711124583207,Autumn,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,3,0
50138,2021,7,640,5,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Summer,0.4380719951189751,0.833025404157044,0.6459712829891191,5,142,8,21,3,2
83974,2020,10,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Solo,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09139133070627463,Autumn,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,4,0
40006,2021,5,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Solo,0.0,0.0,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09139133070627463,Spring,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,4,1
50311,2021,1,640,4,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Winter,0.49322993599212195,0.8297365853658537,0.6460380976689777,2,27,8,12,1,3
56894,2021,1,640,5,South Africa,Southern Africa,Africa,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.8,0.17241379310344826,0.4017009290051946,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.6,0.4836314034555926,0.0,0.23590481964231585,0.1,0.18452561382237043,0.3,0.09146711124583207,Winter,0.40551028327512606,0.8149466192170819,0.6459712829891191,1,123,8,18,1,3
36421,2020,12,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.48370718399515006,0.0,0.23590481964231585,0.0,0.18444983328281297,0.0,0.09146711124583207,Winter,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,3,3
62902,2020,1,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,0.9,0.06896551724137931,0.3162277660168379,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.48370718399515006,0.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Winter,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,2,3
61175,2020,12,640,5,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Winter,0.46941761779338576,0.8531075779475533,0.6459712829891191,3,61,8,17,1,3
61849,2019,11,640,4,South Africa,Southern Africa,Africa,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.0,0.0,0.0,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.4066744276290257,0.8151838671411625,0.6460380976689777,1,123,8,18,1,0
51784,2019,10,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.034482758620689655,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,1,0
61709,2019,12,640,5,Australia,Australia,Australia & Oceania,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Winter,0.5581345368579416,0.8449602407049217,0.6459712829891191,4,7,8,1,1,3
64920,2020,3,640,4,United Kingdom,Western Europe,Europe,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.8333333333333335,0.10344827586206895,0.3779644730092272,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.5,0.4836314034555926,0.3333333333333333,0.23590481964231585,0.0,0.18452561382237043,0.16666666666666666,0.09146711124583207,Spring,0.43827537116127724,0.8330831408775983,0.6460380976689777,5,142,8,21,1,1
27538,2020,4,640,5,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Friends,1.0,0.017241379310344827,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,0.0,0.23590481964231585,1.0,0.18444983328281297,0.0,0.09146711124583207,Spring,0.4931683899556867,0.8296975609756099,0.6459712829891191,2,27,8,12,3,1
27449,2019,7,640,4,Indonesia,South East Asia,Asia,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Family,1.0,0.017241379310344827,0.25,0.6412722027322206,1.0,0.3618668481110455,0.0,0.004471051833889057,0.0,0.48370718399515006,1.0,0.2358290391027584,0.0,0.18452561382237043,0.0,0.09146711124583207,Summer,0.4695151692517805,0.8531488746644643,0.6460380976689777,3,61,8,17,2,2
64392,2020,3,640,5,Canada,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,0.942857142857143,0.12068965517241378,0.16366341767699427,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,0.7142857142857143,0.4836314034555926,0.2857142857142857,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Spring,0.4931683899556867,0.8296975609756099,0.6459712829891191,2,27,8,12,1,1
79911,2019,11,640,5,United States,Northern America,America,Sacred Monkey Forest Sanctuary,Nature & Wildlife Areas,Douala,Couples,1.0,0.034482758620689655,0.0,0.6412151942758686,1.0,0.3618668481110455,0.0,0.004471051833889057,1.0,0.4836314034555926,0.0,0.23590481964231585,0.0,0.18452561382237043,0.0,0.09146711124583207,Autumn,0.4931683899556867,0.8327285921625545,0.6459712829891191,2,143,8,12,1,0
